1.174099999999782609e-02,0.000000000000000000e+00,3.000000000000000076e-06,5.583100000003517888e-02,6.649500000004583689e-02,1.453130000001246480e-01,1.120630000000914089e-01,6.367300000004301463e-02,1.159790000000953253e-01,1.201510000000994977e-01,7.978400000005912707e-02,7.892000000005826299e-02,2.042999999999977820e-02,1.465799999999568316e-02,1.000699999999909995e-02,1.533599999999518508e-02,1.043899999999878259e-02,1.234899999999737943e-02,9.003999999999836787e-03,1.146299999999803032e-02,6.103000000000485641e-03,6.662000000000559835e-03,1.095000000000007209e-03,3.468000000000135905e-03,1.203899999999760717e-02,1.826999999999945638e-03,8.780000000000148363e-04,1.132000000000004097e-03,7.350000000000113604e-04,6.400000000000090512e-04,0.000000000000000000e+00,3.550000000000021238e-04,1.869999999999995852e-04,1.349999999999997307e-04,9.499999999999982905e-05,8.299999999999986262e-05,4.999999999999999562e-06,9.000000000000000228e-06,3.999999999999999819e-06,1.090899999999843731e-02
7.842000000000690432e-03,5.560000000000070094e-04,9.910000000000159567e-04,1.741999999999952788e-03,3.093000000000086132e-03,6.659000000000559437e-03,6.836000000000582930e-03,3.742000000000172272e-03,2.100000000000034825e-02,3.073100000001008011e-02,6.583000000004517183e-02,6.036000000003970828e-02,7.265800000005200043e-02,7.963700000005898005e-02,8.484700000006419052e-02,8.367800000006302141e-02,8.057000000005991314e-02,6.055000000003989830e-02,5.981400000003916223e-02,4.918600000002853329e-02,3.878100000001812736e-02,2.862800000000797693e-02,9.230999999999670025e-03,1.995599999999930416e-02,2.145700000000080529e-02,1.975399999999910214e-02,1.547299999999508444e-02,1.313999999999679834e-02,1.306199999999685564e-02,9.510999999999464327e-03,0.000000000000000000e+00,7.131000000000622084e-03,5.892000000000457635e-03,4.124000000000222974e-03,3.849000000000186474e-03,3.022000000000076708e-03,7.710000000000122354e-04,1.438999999999978274e-03,1.212999999999997284e-03,3.244000000000106174e-03
1.605499999999540281e-02,4.996000000000338712e-03,4.408000000000260668e-03,4.385000000000257615e-03,4.142000000000225363e-03,9.776999999999268914e-03,3.725000000000170015e-03,1.232999999999995601e-03,3.719000000000169219e-03,3.746000000000172803e-03,5.007300000002942036e-02,1.029999999999888470e-02,6.845000000000584124e-03,1.135199999999811186e-02,1.585099999999519879e-02,2.456600000000391457e-02,3.237200000001171779e-02,3.768900000001703526e-02,5.033300000002968039e-02,6.358000000004292163e-02,6.272400000004206555e-02,6.714500000004648694e-02,2.399800000000334652e-02,6.484800000004418974e-02,6.515800000004449977e-02,6.368300000004302464e-02,4.726700000002661411e-02,4.106100000002040756e-02,3.988800000001923446e-02,2.958400000000893301e-02,0.000000000000000000e+00,2.440100000000374955e-02,2.238700000000173537e-02,1.804899999999739699e-02,1.836699999999771502e-02,1.567699999999502478e-02,4.777000000000309644e-03,1.025299999999891923e-02,9.012999999999830175e-03,1.257299999999721488e-02
2.975500000000910403e-02,1.722099999999656891e-02,1.553199999999504109e-02,1.529899999999521226e-02,1.519799999999528646e-02,1.879999999999814805e-02,1.225699999999744702e-02,3.885000000000191252e-03,1.023699999999893098e-02,9.040999999999809605e-03,8.281800000006216134e-02,1.137999999999809130e-02,6.985000000000602706e-03,8.161000000000456084e-03,8.175000000000445799e-03,1.073499999999856513e-02,1.134999999999811333e-02,1.301399999999689090e-02,1.396199999999619447e-02,1.793099999999727898e-02,1.676799999999611587e-02,2.147500000000082329e-02,8.695000000000063789e-03,2.993000000000927904e-02,4.046600000001981251e-02,4.747900000002682613e-02,4.578100000002512798e-02,4.773600000002708316e-02,5.486600000003421379e-02,4.952800000002887532e-02,0.000000000000000000e+00,4.998100000002932836e-02,4.995200000002929935e-02,4.035400000001970050e-02,4.223700000002158367e-02,3.612400000001547012e-02,1.143399999999805162e-02,2.538200000000473064e-02,2.464600000000399457e-02,2.543000000000477864e-02
4.695800000002630509e-02,3.242200000001176780e-02,2.908800000000843697e-02,2.966100000000901002e-02,2.913700000000848597e-02,3.362200000001296790e-02,2.535600000000470464e-02,8.177000000000444330e-03,2.310600000000245444e-02,2.117200000000052026e-02,6.733900000004668096e-02,2.210900000000145735e-02,1.727299999999662092e-02,1.835399999999770201e-02,1.692799999999627589e-02,2.045099999999979920e-02,1.936599999999871410e-02,2.059899999999994721e-02,1.919899999999854709e-02,2.024399999999959218e-02,1.516099999999531364e-02,1.561899999999497718e-02,4.187000000000231335e-03,1.292199999999695849e-02,1.857999999999792803e-02,2.102100000000036925e-02,1.627199999999561983e-02,1.759499999999694295e-02,2.354900000000289748e-02,2.312200000000247044e-02,0.000000000000000000e+00,3.193700000001128275e-02,3.669400000001604017e-02,3.475500000001410100e-02,3.975700000001910345e-02,3.918400000001853040e-02,1.429999999999594616e-02,3.615200000001549813e-02,3.843400000001778033e-02,4.019800000001954449e-02
3.924500000001859140e-02,2.903000000000837896e-02,2.768300000000703184e-02,3.158600000001093172e-02,3.568400000001503009e-02,4.263100000002197770e-02,3.436300000001370897e-02,1.190399999999770635e-02,3.409900000001344494e-02,3.295300000001229884e-02,6.386400000004320565e-02,3.440500000001375097e-02,2.879000000000813894e-02,2.823700000000758589e-02,2.613100000000547971e-02,2.830500000000765390e-02,2.720900000000655780e-02,2.606400000000541270e-02,2.628200000000563072e-02,2.803000000000737887e-02,2.366200000000301049e-02,2.313600000000248444e-02,7.238000000000636286e-03,2.003899999999938716e-02,2.475400000000410258e-02,2.412100000000346953e-02,1.803599999999738399e-02,1.671899999999606687e-02,1.902599999999837407e-02,1.513999999999532907e-02,0.000000000000000000e+00,1.621999999999556782e-02,1.762399999999697195e-02,1.594199999999528980e-02,1.885299999999820106e-02,1.879699999999814505e-02,7.333000000000648895e-03,2.109600000000044426e-02,2.505600000000440461e-02,3.071300000001006211e-02
2.496100000000430960e-02,1.564799999999499577e-02,1.566999999999501778e-02,1.861199999999796004e-02,2.301500000000236343e-02,3.128100000001062669e-02,2.548500000000483365e-02,9.658999999999355601e-03,2.965500000000900402e-02,3.063800000000998711e-02,6.922400000004856613e-02,3.538600000001473206e-02,3.194100000001128675e-02,3.209600000001144177e-02,3.133000000001067570e-02,3.393000000001327593e-02,3.382300000001316892e-02,3.143900000001078471e-02,3.313300000001247886e-02,3.622100000001556713e-02,3.175400000001109974e-02,3.071200000001006111e-02,9.841999999999221163e-03,2.754100000000688983e-02,3.187500000001122075e-02,3.143000000001077571e-02,2.522000000000456862e-02,2.356000000000290848e-02,2.549100000000483965e-02,2.086600000000021424e-02,0.000000000000000000e+00,2.065800000000000622e-02,2.090200000000025024e-02,1.753199999999687994e-02,1.854899999999789703e-02,1.696299999999631089e-02,5.457000000000399899e-03,1.409299999999609823e-02,1.519099999999529160e-02,1.921699999999856509e-02
2.656300000000591174e-02,1.562999999999497777e-02,1.454099999999576912e-02,1.584799999999519579e-02,1.746299999999681093e-02,2.323000000000257845e-02,1.750799999999685594e-02,6.102000000000485508e-03,1.929099999999863910e-02,1.976599999999911414e-02,6.684300000004618492e-02,2.556600000000491466e-02,2.249100000000183938e-02,2.524000000000458863e-02,2.567600000000502466e-02,2.985700000000920604e-02,3.107100000001042014e-02,3.093600000001028513e-02,3.399500000001334094e-02,3.738500000001673124e-02,3.354600000001289190e-02,3.383300000001317892e-02,1.131399999999813978e-02,3.229400000001163978e-02,3.693300000001627920e-02,3.826900000001761531e-02,3.066800000001001711e-02,2.959800000000894701e-02,3.237400000001171979e-02,2.695100000000629978e-02,0.000000000000000000e+00,2.690900000000625777e-02,2.728200000000663081e-02,2.301700000000236543e-02,2.457500000000392357e-02,2.229600000000164436e-02,7.012000000000606290e-03,1.803199999999737999e-02,1.866099999999800904e-02,2.143400000000078229e-02
3.166600000001101173e-02,2.021999999999956818e-02,1.844099999999778902e-02,1.953499999999888312e-02,2.089400000000024224e-02,2.656700000000591574e-02,1.938499999999873311e-02,6.515000000000540324e-03,1.949499999999884312e-02,1.900299999999835107e-02,6.848500000004782706e-02,2.285300000000220141e-02,1.847899999999782703e-02,1.999699999999934516e-02,1.975399999999910214e-02,2.359300000000294148e-02,2.473900000000408758e-02,2.503000000000437861e-02,2.709300000000644179e-02,3.063300000000998211e-02,2.788900000000723786e-02,2.923400000000858298e-02,9.659999999999354867e-03,2.881000000000815894e-02,3.508800000001443403e-02,3.759300000001693925e-02,3.055700000000990610e-02,3.009100000000944006e-02,3.389000000001323593e-02,2.901500000000836396e-02,0.000000000000000000e+00,3.049900000000984809e-02,3.160000000001094572e-02,2.698100000000632978e-02,2.975200000000910103e-02,2.643500000000578373e-02,8.535000000000181331e-03,2.244200000000179038e-02,2.344000000000278847e-02,2.611200000000546070e-02
3.475900000001410500e-02,2.347200000000282047e-02,2.123200000000058027e-02,2.319700000000254544e-02,2.472200000000407058e-02,3.119300000001054216e-02,2.370700000000305549e-02,7.743000000000703313e-03,2.333800000000268646e-02,2.267900000000202740e-02,6.904900000004839111e-02,2.586700000000521568e-02,2.130800000000065628e-02,2.180400000000115232e-02,2.124200000000059027e-02,2.470700000000405558e-02,2.478400000000413259e-02,2.449500000000384356e-02,2.563700000000498566e-02,2.819000000000753889e-02,2.439200000000374055e-02,2.485000000000419859e-02,7.661000000000692430e-03,2.413500000000348353e-02,2.969600000000904502e-02,3.154600000001089172e-02,2.568300000000503167e-02,2.551900000000486765e-02,2.946200000000881100e-02,2.587800000000522668e-02,0.000000000000000000e+00,2.848100000000782991e-02,3.035000000000969908e-02,2.639100000000573973e-02,2.898600000000833496e-02,2.686000000000620877e-02,9.078999999999781689e-03,2.390200000000325051e-02,2.535700000000470564e-02,2.864700000000799593e-02
